stamp_ns,time_s_from_start,visible,rel_x_m,rel_y_m,range_m,bearing_deg,u_px,bbox_w_px,bbox_h_px,sync_dt_ms
1777026213182139303,598.701,0,-0.5429,-1.7357,1.8187,-107.370,nan,nan,nan,2.014
1777026213284096559,598.803,0,-0.5568,-1.7329,1.8201,-107.812,nan,nan,nan,0.274
1777026213383473107,598.903,0,-0.5566,-1.7394,1.8263,-107.743,nan,nan,nan,0.638
1777026213485383235,599.004,0,-0.5624,-1.7476,1.8359,-107.838,nan,nan,nan,1.441
1777026213583097082,599.102,0,-0.5570,-1.7575,1.8436,-107.586,nan,nan,nan,1.009
1777026213686263490,599.205,0,-0.5687,-1.7607,1.8503,-107.899,nan,nan,nan,2.295
1777026213782036084,599.301,0,-0.5812,-1.7702,1.8632,-108.175,nan,nan,nan,2.279
1777026213888003327,599.407,0,-0.5935,-1.7726,1.8693,-108.512,nan,nan,nan,2.928
1777026213983157910,599.502,0,-0.5854,-1.7885,1.8818,-108.126,nan,nan,nan,1.106
1777026214081418509,599.601,0,-0.5969,-1.7953,1.8919,-108.391,nan,nan,nan,2.688
1777026214181198682,599.700,0,-0.5982,-1.8067,1.9032,-108.319,nan,nan,nan,3.826
1777026214279881313,599.799,0,-0.5724,-1.8225,1.9102,-107.437,nan,nan,nan,1.846
1777026214383726138,599.903,0,-0.5103,-1.8485,1.9176,-105.433,nan,nan,nan,1.607
1777026214481853795,600.001,0,-0.4640,-1.8667,1.9235,-103.960,nan,nan,nan,3.446
1777026214585129591,600.104,0,-0.3755,-1.8918,1.9287,-101.228,nan,nan,nan,0.216
1777026214683667094,600.203,0,-0.2228,-1.9177,1.9306,-96.628,nan,nan,nan,2.585
1777026214786140640,600.305,0,-0.0682,-1.9297,1.9309,-92.025,nan,nan,nan,0.788
1777026214884869882,600.404,0,0.1271,-1.9248,1.9290,-86.221,8137.53,1462.26,1579.60,1.171
1777026214982385454,600.501,0,0.3361,-1.8957,1.9253,-79.946,3231.53,553.04,597.42,3.010
1777026215086503757,600.606,0,0.4929,-1.8551,1.9195,-75.120,2262.58,377.11,407.37,0.976
1777026215186121080,600.705,0,0.5621,-1.8269,1.9114,-72.896,1997.34,330.67,357.20,0.144
1777026215283152806,600.802,0,0.5960,-1.8070,1.9027,-71.745,1884.67,311.86,336.89,2.892
1777026215384938028,600.904,0,0.6460,-1.7803,1.8939,-70.055,1742.20,287.73,310.82,0.788
1777026215483687510,601.003,0,0.6968,-1.7508,1.8844,-68.299,1616.73,266.78,288.18,3.007
1777026215584388153,601.103,0,0.7247,-1.7290,1.8748,-67.258,1551.15,256.48,277.07,1.857
1777026215686543407,601.206,0,0.7679,-1.6983,1.8638,-65.668,1461.18,242.06,261.48,0.524
1777026215786097194,601.305,0,0.8582,-1.6401,1.8510,-62.379,1306.10,216.61,233.99,0.289
1777026215883473008,601.403,0,0.8996,-1.6035,1.8386,-60.706,1239.65,206.62,223.20,2.705
1777026215982944240,601.502,0,0.9443,-1.5623,1.8255,-58.850,1173.56,196.84,212.64,4.072
1777026216082099013,601.601,0,0.9792,-1.5257,1.8129,-57.307,1123.81,189.83,205.07,4.585
1777026216183016653,601.702,0,1.0278,-1.4742,1.7971,-55.115,1059.88,180.86,195.37,3.865
1777026216280276487,601.799,0,1.0546,-1.4370,1.7824,-53.725,1022.86,176.26,190.41,1.898
1777026216382953846,601.902,0,1.0891,-1.3905,1.7662,-51.931,978.55,170.68,184.38,1.651
1777026216489823856,602.009,0,1.1296,-1.3260,1.7419,-49.571,925.39,164.55,177.76,2.437
1777026216584350928,602.103,0,1.1651,-1.2735,1.7260,-47.544,883.67,159.54,172.35,3.186
1777026216687683427,602.207,0,1.1880,-1.2252,1.7066,-45.882,851.78,156.46,169.02,0.563
1777026216781512526,602.301,0,1.2184,-1.1678,1.6877,-43.784,814.19,152.56,164.80,2.472
1777026216883406098,602.403,0,1.2617,-1.0892,1.6668,-40.804,765.07,147.33,159.16,3.386
1777026216986216214,602.505,0,1.3104,-0.9945,1.6451,-37.196,711.18,141.85,153.23,1.185
1777026217080907248,602.600,0,1.3497,-0.9108,1.6283,-34.011,667.73,137.72,148.77,1.034
1777026217182982688,602.702,1,1.3838,-0.8257,1.6114,-30.826,627.42,134.33,145.11,3.749
1777026217284150232,602.803,1,1.4133,-0.7378,1.5943,-27.566,588.85,131.52,142.08,4.426
1777026217382037058,602.901,1,1.4366,-0.6571,1.5797,-24.580,555.49,129.39,139.78,2.514
1777026217484647455,603.004,1,1.4590,-0.5927,1.5748,-22.108,529.04,127.41,137.63,3.391
1777026217581201779,603.100,1,1.4809,-0.5623,1.5841,-20.792,515.36,125.52,135.59,0.939
1777026217682079457,603.201,1,1.5078,-0.5496,1.6048,-20.026,507.50,123.28,133.18,2.363
1777026217785080256,603.304,1,1.5391,-0.5367,1.6300,-19.225,499.36,120.77,130.46,3.928
1777026217884074735,603.403,1,1.5648,-0.5264,1.6509,-18.595,493.02,118.79,128.33,3.975
1777026217988621737,603.508,1,1.5958,-0.5137,1.6765,-17.844,485.52,116.48,125.83,0.415
1777026218085745036,603.605,1,1.6240,-0.5024,1.7000,-17.191,479.05,114.46,123.64,2.753
1777026218182758410,603.702,1,1.6498,-0.4920,1.7216,-16.605,473.27,112.67,121.71,1.694
1777026218285536471,603.805,1,1.6787,-0.4799,1.7459,-15.954,466.91,110.73,119.62,2.698
1777026218380798016,603.900,1,1.7071,-0.4673,1.7700,-15.310,460.65,108.89,117.62,0.601
1777026218485573237,604.005,1,1.7374,-0.4539,1.7957,-14.641,454.19,106.99,115.58,3.832
1777026218583198640,604.102,1,1.7633,-0.4435,1.8182,-14.117,449.16,105.42,113.88,2.586
1777026218686560398,604.206,1,1.7948,-0.4302,1.8456,-13.479,443.06,103.57,111.88,2.452
1777026218786186795,604.305,1,1.8180,-0.4376,1.8699,-13.535,443.60,102.25,110.45,3.346
1777026218883359260,604.402,1,1.8200,-0.5228,1.8936,-16.026,467.62,102.13,110.33,2.346
1777026218983018378,604.502,1,1.8151,-0.6109,1.9152,-18.600,493.07,102.41,110.63,1.715
1777026219082035450,604.601,1,1.8108,-0.6899,1.9378,-20.858,516.04,102.65,110.89,0.987
1777026219184140871,604.703,1,1.7995,-0.7727,1.9584,-23.240,541.03,103.30,111.59,2.697
1777026219281661776,604.801,1,1.7823,-0.8569,1.9776,-25.677,567.54,104.29,112.66,0.532
1777026219385858375,604.905,1,1.7628,-0.9398,1.9977,-28.062,594.57,105.45,113.91,3.817
1777026219485261423,605.004,1,1.7383,-1.0208,2.0159,-30.422,622.50,106.93,115.51,3.173
1777026219586135712,605.105,0,1.7021,-1.1168,2.0358,-33.270,658.09,109.21,117.97,3.839
1777026219687101703,605.206,0,1.6702,-1.1938,2.0530,-35.557,688.38,111.30,120.23,3.125
1777026219788143175,605.307,0,1.6283,-1.2777,2.0698,-38.121,724.47,114.16,123.32,1.886
1777026219885469045,605.405,0,1.5856,-1.3541,2.0851,-40.498,760.27,117.23,126.64,3.014
1777026219985975098,605.505,0,1.5447,-1.4237,2.1007,-42.666,795.19,120.34,130.00,4.024
1777026220086512335,605.606,0,1.4920,-1.5017,2.1169,-45.186,839.00,124.59,134.58,4.464
1777026220185788088,605.705,0,1.4431,-1.5669,2.1302,-47.356,879.96,128.81,139.14,3.008
1777026220285484744,605.805,0,1.3670,-1.6524,2.1445,-50.401,943.47,135.98,146.90,2.863
1777026220386109795,605.905,0,1.2932,-1.7268,2.1574,-53.172,1008.81,143.74,155.28,3.256
1777026220480562609,606.000,0,1.2362,-1.7820,2.1688,-55.250,1063.62,150.37,162.43,2.177
1777026220581355973,606.100,0,1.1699,-1.8402,2.1806,-57.554,1131.47,158.89,171.64,1.564
1777026220680996017,606.200,0,1.1027,-1.8926,2.1904,-59.774,1205.53,168.57,182.10,2.504
1777026220780510916,606.300,0,1.0293,-1.9449,2.2005,-62.111,1294.98,180.60,195.09,3.424
1777026220880139035,606.399,0,0.9928,-1.9731,2.2088,-63.290,1345.49,187.23,202.26,5.070
1777026220986488033,606.506,0,0.9184,-2.0176,2.2168,-65.525,1453.63,202.40,218.64,3.526
1777026221081120011,606.600,0,0.8411,-2.0585,2.2237,-67.776,1583.06,221.01,238.75,1.610
1777026221185355758,606.704,0,0.7620,-2.0955,2.2297,-70.018,1739.31,243.95,263.53,2.522
1777026221284447791,606.804,0,0.6773,-2.1299,2.2350,-72.361,1943.16,274.47,296.49,2.981
1777026221385275469,606.904,0,0.6026,-2.1565,2.2391,-74.388,2167.20,308.48,333.23,0.282
1777026221485482192,607.005,0,0.5228,-2.1806,2.2424,-76.517,2472.92,355.55,384.08,1.246
1777026221582243718,607.101,0,0.4430,-2.2007,2.2448,-78.619,2884.47,419.62,453.29,1.663
1777026221685725122,607.205,0,0.3604,-2.2172,2.2463,-80.766,3495.49,515.71,557.09,2.210
1777026221781927062,607.301,0,0.2749,-2.2302,2.2471,-82.972,4507.71,676.10,730.35,1.828
1777026221883179327,607.402,0,0.1862,-2.2397,2.2474,-85.248,6530.93,998.44,1078.56,0.959
1777026221983741787,607.503,0,0.1077,-2.2448,2.2473,-87.252,11077.97,1725.41,1863.87,0.623
1777026222080304222,607.599,0,0.0243,-2.2449,2.2450,-89.381,nan,nan,nan,3.884
1777026222182958414,607.702,0,-0.0643,-2.2413,2.2422,-91.644,nan,nan,nan,1.583
1777026222281748359,607.801,0,-0.1454,-2.2341,2.2388,-93.723,nan,nan,nan,2.987
1777026222384125666,607.903,0,-0.2251,-2.2227,2.2340,-95.784,nan,nan,nan,0.583
1777026222481591590,608.001,0,-0.3533,-2.2003,2.2284,-99.123,nan,nan,nan,3.453
1777026222582781356,608.102,0,-0.4367,-2.1792,2.2225,-101.331,nan,nan,nan,2.382
1777026222684198175,608.203,0,-0.5168,-2.1532,2.2144,-103.495,nan,nan,nan,1.982
1777026222784202938,608.303,0,-0.5945,-2.1252,2.2068,-105.628,nan,nan,nan,1.196
1777026222881362384,608.400,0,-0.6786,-2.0901,2.1975,-107.987,nan,nan,nan,3.398
1777026222983585823,608.503,0,-0.7545,-2.0525,2.1868,-110.183,nan,nan,nan,1.557
1777026223081383206,608.600,0,-0.8344,-2.0101,2.1764,-112.544,nan,nan,nan,3.826
1777026223181279747,608.700,0,-0.9067,-1.9662,2.1652,-114.756,nan,nan,nan,3.133
1777026223284752355,608.804,0,-1.0226,-1.8939,2.1524,-118.366,nan,nan,nan,0.759
1777026223380077436,608.899,0,-1.1052,-1.8350,2.1422,-121.060,nan,nan,nan,2.607
1777026223481470570,609.001,0,-1.1552,-1.7865,2.1275,-122.888,nan,nan,nan,4.170
1777026223579212454,609.098,0,-1.2139,-1.7277,2.1115,-125.093,nan,nan,nan,1.613
1777026223681516336,609.201,0,-1.2731,-1.6653,2.0962,-127.397,nan,nan,nan,3.840
1777026223778960630,609.298,0,-1.3322,-1.5972,2.0799,-129.832,nan,nan,nan,1.201
1777026223878912597,609.398,0,-1.4016,-1.5178,2.0660,-132.720,nan,nan,nan,1.089
1777026223981214535,609.500,0,-1.4464,-1.4486,2.0470,-134.956,nan,nan,nan,2.874
1777026224078609145,609.598,0,-1.4964,-1.3713,2.0297,-137.498,nan,nan,nan,0.724
1777026224181228430,609.700,0,-1.5359,-1.2960,2.0096,-139.842,nan,nan,nan,2.775
1777026224280865661,609.800,0,-1.5733,-1.2187,1.9901,-142.238,nan,nan,nan,2.080
1777026224387047660,609.906,0,-1.6114,-1.1288,1.9675,-144.988,nan,nan,nan,0.364
1777026224481185774,610.000,0,-1.6416,-1.0475,1.9473,-147.457,nan,nan,nan,2.761
1777026224583503545,610.103,0,-1.6679,-0.9582,1.9236,-150.122,nan,nan,nan,3.871
1777026224679729559,610.199,0,-1.6901,-0.8762,1.9037,-152.596,nan,nan,nan,0.632
1777026224780880640,610.300,0,-1.7063,-0.7909,1.8807,-155.132,nan,nan,nan,1.143
1777026224879738140,610.399,0,-1.7243,-0.7041,1.8625,-157.788,nan,nan,nan,0.726
1777026224983924516,610.503,0,-1.7522,-0.6115,1.8559,-160.761,nan,nan,nan,3.382
1777026225082434335,610.602,0,-1.7782,-0.5295,1.8553,-163.419,nan,nan,nan,3.742
1777026225181396648,610.700,0,-1.8034,-0.4440,1.8572,-166.168,nan,nan,nan,1.706
1777026225282668228,610.802,0,-1.8223,-0.3581,1.8571,-168.883,nan,nan,nan,0.932
1777026225385382993,610.904,0,-1.8373,-0.2734,1.8576,-171.538,nan,nan,nan,4.599
1777026225480321560,610.999,0,-1.8482,-0.1885,1.8578,-174.177,nan,nan,nan,1.852
1777026225583219583,611.102,0,-1.8554,-0.0975,1.8579,-176.993,nan,nan,nan,1.634
1777026225686011162,611.205,0,-1.8572,0.0146,1.8573,179.548,nan,nan,nan,1.904
1777026225781786830,611.301,0,-1.8554,0.0839,1.8573,177.411,nan,nan,nan,1.926
1777026225884846554,611.404,0,-1.8467,0.1807,1.8555,174.412,nan,nan,nan,3.613
1777026225984656523,611.504,0,-1.8348,0.2695,1.8544,171.645,nan,nan,nan,3.513
1777026226084040441,611.603,0,-1.8204,0.3487,1.8535,169.155,nan,nan,nan,3.803
1777026226185577555,611.705,0,-1.7994,0.4416,1.8528,166.212,nan,nan,nan,2.802
1777026226281438685,611.801,0,-1.7784,0.5207,1.8531,163.679,nan,nan,nan,1.091
1777026226382805745,611.902,0,-1.7490,0.6124,1.8531,160.702,nan,nan,nan,2.220
1777026226480312206,611.999,0,-1.7240,0.6822,1.8541,158.411,nan,nan,nan,0.509
1777026226580788407,612.100,0,-1.6897,0.7646,1.8546,155.653,nan,nan,nan,0.120
1777026226680744800,612.200,0,-1.6510,0.8455,1.8549,152.882,nan,nan,nan,0.019
1777026226779828166,612.299,0,-1.6077,0.9265,1.8556,150.045,nan,nan,nan,0.476
1777026226880464532,612.400,0,-1.5647,0.9981,1.8560,147.468,nan,nan,nan,0.731
1777026226977811495,612.497,0,-1.5194,1.0667,1.8564,144.928,nan,nan,nan,2.131
1777026227080450595,612.600,0,-1.4573,1.1495,1.8561,141.735,nan,nan,nan,0.558
1777026227179928160,612.699,0,-1.3825,1.2377,1.8556,138.161,nan,nan,nan,1.504
1777026227280689562,612.800,0,-1.2316,1.3874,1.8552,131.596,nan,nan,nan,1.050
1777026227378511926,612.898,0,-1.0709,1.5142,1.8546,125.270,nan,nan,nan,3.039
1777026227478364616,612.997,0,-0.7785,1.6813,1.8527,114.846,nan,nan,nan,3.411
1777026227576522865,613.096,0,-0.4573,1.7966,1.8539,104.280,nan,nan,nan,3.488
1777026227677673058,613.197,0,-0.1632,1.8453,1.8525,95.055,nan,nan,nan,3.716
1777026227778055538,613.297,0,0.0642,1.8492,1.8504,88.011,-14551.00,2894.86,3127.16,4.094
1777026227880588991,613.400,0,0.1892,1.8385,1.8482,84.123,-4697.35,982.31,1061.13,1.309
1777026227981201098,613.500,0,0.2331,1.8294,1.8441,82.739,-3733.55,797.56,861.56,0.496
1777026228079926913,613.599,0,0.2071,1.8278,1.8395,83.536,-4237.96,897.58,969.60,2.221
1777026228178917522,613.698,0,0.1750,1.8272,1.8356,84.530,-5073.12,1062.40,1147.66,5.504
1777026228280280693,613.799,0,0.1414,1.8262,1.8316,85.572,-6348.86,1314.54,1420.02,2.309
1777026228380387621,613.899,0,0.1001,1.8275,1.8302,86.864,-9105.32,1856.56,2005.55,1.756
1777026228480121961,613.999,0,0.0636,1.8267,1.8278,88.007,-14521.67,2924.84,3159.55,2.718
1777026228578680261,614.098,0,0.0252,1.8268,1.8269,89.209,nan,nan,nan,3.896
1777026228679977507,614.199,0,-0.0056,1.8264,1.8264,90.174,nan,nan,nan,3.404
1777026228778865358,614.298,0,-0.0347,1.8253,1.8256,91.089,nan,nan,nan,3.677
1777026228878368182,614.397,0,-0.0664,1.8241,1.8254,92.086,nan,nan,nan,3.700
1777026228980020850,614.499,0,-0.1042,1.8202,1.8232,93.278,nan,nan,nan,3.068
1777026229088319194,614.607,0,-0.1408,1.8142,1.8196,94.439,nan,nan,nan,3.229
1777026229181400469,614.700,0,-0.1710,1.8100,1.8180,95.398,nan,nan,nan,1.583
1777026229279297092,614.798,0,-0.2065,1.8052,1.8170,96.527,nan,nan,nan,3.935
1777026229381524197,614.901,0,-0.2407,1.7986,1.8147,97.621,nan,nan,nan,3.177
1777026229479110842,614.998,0,-0.2757,1.7935,1.8146,98.739,nan,nan,nan,3.631
1777026229580329756,615.099,0,-0.3031,1.7886,1.8141,99.618,nan,nan,nan,2.984
1777026229680833123,615.200,0,-0.3414,1.7835,1.8159,100.837,nan,nan,nan,2.613
1777026229783975457,615.303,0,-0.3766,1.7784,1.8178,101.958,nan,nan,nan,0.062
1777026229880441524,615.400,0,-0.4133,1.7725,1.8201,103.124,nan,nan,nan,4.500
1777026229979538576,615.499,0,-0.4384,1.7689,1.8224,103.920,nan,nan,nan,3.260
1777026230080092961,615.599,0,-0.4708,1.7627,1.8245,104.955,nan,nan,nan,3.839
1777026230179496768,615.699,0,-0.4971,1.7573,1.8263,105.794,nan,nan,nan,3.979
1777026230279887193,615.799,0,-0.5252,1.7512,1.8282,106.695,nan,nan,nan,2.989
1777026230381351104,615.900,0,-0.5480,1.7451,1.8292,107.434,nan,nan,nan,2.466
1777026230478663604,615.998,0,-0.5565,1.7418,1.8286,107.717,nan,nan,nan,2.717
1777026230579382172,616.098,0,-0.5542,1.7413,1.8273,107.653,nan,nan,nan,2.893
1777026230683490031,616.203,0,-0.5540,1.7382,1.8243,107.678,nan,nan,nan,1.437
1777026230779881728,616.299,0,-0.5549,1.7356,1.8222,107.730,nan,nan,nan,3.145
1777026230880600908,616.400,0,-0.5558,1.7329,1.8199,107.784,nan,nan,nan,2.614
1777026230980188694,616.499,0,-0.5562,1.7314,1.8186,107.810,nan,nan,nan,2.820
1777026231079791147,616.599,0,-0.5559,1.7322,1.8192,107.793,nan,nan,nan,3.537
1777026231180506919,616.700,0,-0.5561,1.7321,1.8192,107.800,nan,nan,nan,3.681
1777026231280068465,616.799,0,-0.5561,1.7322,1.8192,107.800,nan,nan,nan,3.019
1777026231378906557,616.898,0,-0.5559,1.7322,1.8192,107.793,nan,nan,nan,0.667
1777026231479135095,616.998,0,-0.5560,1.7321,1.8192,107.796,nan,nan,nan,1.911
1777026231580539284,617.100,0,-0.5561,1.7322,1.8192,107.798,nan,nan,nan,2.884
1777026231681922233,617.201,0,-0.5559,1.7322,1.8192,107.792,nan,nan,nan,4.188
1777026231780411848,617.300,0,-0.5560,1.7322,1.8192,107.795,nan,nan,nan,3.286
1777026231882270421,617.401,0,-0.5561,1.7322,1.8192,107.798,nan,nan,nan,3.467
1777026231981663136,617.501,0,-0.5559,1.7322,1.8192,107.794,nan,nan,nan,3.842
1777026232079774070,617.599,0,-0.5560,1.7321,1.8192,107.797,nan,nan,nan,2.028
1777026232180747987,617.700,0,-0.5560,1.7322,1.8192,107.795,nan,nan,nan,2.182
1777026232279912816,617.799,0,-0.5559,1.7322,1.8192,107.792,nan,nan,nan,1.776
1777026232380636959,617.900,0,-0.5560,1.7322,1.8192,107.794,nan,nan,nan,2.586
1777026232480795997,618.000,0,-0.5561,1.7321,1.8192,107.801,nan,nan,nan,3.098
1777026232581575694,618.101,0,-0.5561,1.7321,1.8192,107.798,nan,nan,nan,3.005
1777026232681005075,618.200,0,-0.5561,1.7322,1.8192,107.798,nan,nan,nan,2.339
1777026232780219848,618.299,0,-0.5559,1.7322,1.8192,107.794,nan,nan,nan,1.335
1777026232880816270,618.400,0,-0.5560,1.7322,1.8192,107.797,nan,nan,nan,0.398
1777026232980111023,618.499,0,-0.5560,1.7322,1.8192,107.797,nan,nan,nan,1.373
1777026233081480898,618.601,0,-0.5560,1.7322,1.8192,107.795,nan,nan,nan,2.050
1777026233179243226,618.698,0,-0.5560,1.7322,1.8192,107.794,nan,nan,nan,0.045
1777026233281498330,618.801,0,-0.5559,1.7322,1.8192,107.794,nan,nan,nan,3.270
1777026233379971760,618.899,0,-0.5560,1.7322,1.8192,107.797,nan,nan,nan,0.692
1777026233482621953,619.002,0,-0.5559,1.7322,1.8192,107.793,nan,nan,nan,3.298
1777026233580033470,619.099,0,-0.5559,1.7322,1.8192,107.794,nan,nan,nan,0.659
1777026233678867433,619.198,0,-0.5560,1.7322,1.8192,107.795,nan,nan,nan,0.569
1777026233780244678,619.299,0,-0.5559,1.7322,1.8192,107.792,nan,nan,nan,0.051
1777026233879641985,619.399,0,-0.5559,1.7322,1.8193,107.792,nan,nan,nan,2.214
1777026233979843375,619.499,0,-0.5558,1.7323,1.8192,107.789,nan,nan,nan,1.334
1777026234080626128,619.600,0,-0.5558,1.7323,1.8192,107.788,nan,nan,nan,0.859
1777026234180714019,619.700,0,-0.5560,1.7322,1.8192,107.794,nan,nan,nan,0.541
1777026234278375126,619.797,0,-0.5559,1.7322,1.8192,107.792,nan,nan,nan,2.810
1777026234380485677,619.900,0,-0.5561,1.7321,1.8192,107.798,nan,nan,nan,0.594
1777026234480388719,619.999,0,-0.5559,1.7322,1.8192,107.792,nan,nan,nan,0.163
1777026234578888630,620.098,0,-0.5558,1.7322,1.8192,107.789,nan,nan,nan,1.068
1777026234686082006,620.205,0,-0.5557,1.7323,1.8192,107.786,nan,nan,nan,2.436
1777026234778981561,620.298,0,-0.5558,1.7322,1.8192,107.789,nan,nan,nan,1.563
1777026234882293986,620.401,0,-0.5558,1.7322,1.8192,107.789,nan,nan,nan,1.525
1777026234980709861,620.500,0,-0.5559,1.7322,1.8192,107.792,nan,nan,nan,0.055
1777026235079263883,620.598,0,-0.5559,1.7322,1.8192,107.794,nan,nan,nan,1.638
1777026235186857569,620.706,0,-0.5559,1.7322,1.8192,107.794,nan,nan,nan,2.828
1777026235283059360,620.802,0,-0.5558,1.7322,1.8192,107.790,nan,nan,nan,1.816
1777026235379859719,620.899,0,-0.5559,1.7322,1.8192,107.793,nan,nan,nan,1.322
1777026235478887327,620.998,0,-0.5558,1.7322,1.8192,107.790,nan,nan,nan,2.560
1777026235581463780,621.101,0,-0.5560,1.7322,1.8192,107.794,nan,nan,nan,1.019
1777026235679667046,621.199,0,-0.5558,1.7322,1.8192,107.790,nan,nan,nan,1.713
1777026235780539872,621.300,0,-0.5557,1.7323,1.8192,107.785,nan,nan,nan,1.853
1777026235883088510,621.402,0,-0.5558,1.7322,1.8192,107.789,nan,nan,nan,0.918
1777026235979537669,621.499,0,-0.5559,1.7322,1.8192,107.792,nan,nan,nan,2.227
1777026236079300731,621.598,0,-0.5558,1.7322,1.8192,107.791,nan,nan,nan,2.589
1777026236179816895,621.699,0,-0.5558,1.7323,1.8192,107.788,nan,nan,nan,1.948
1777026236279442922,621.799,0,-0.5558,1.7322,1.8192,107.790,nan,nan,nan,2.946
1777026236379121262,621.898,0,-0.5558,1.7322,1.8192,107.789,nan,nan,nan,2.580
1777026236479197857,621.998,0,-0.5557,1.7323,1.8192,107.784,nan,nan,nan,2.659
1777026236580090905,622.099,0,-0.5558,1.7323,1.8192,107.788,nan,nan,nan,2.372
1777026236680732919,622.200,0,-0.5558,1.7322,1.8192,107.790,nan,nan,nan,1.961
1777026236779113017,622.298,0,-0.5558,1.7322,1.8192,107.791,nan,nan,nan,3.059
1777026236878310567,622.397,0,-0.5558,1.7322,1.8192,107.790,nan,nan,nan,4.015
1777026236980031957,622.499,0,-0.5559,1.7322,1.8192,107.792,nan,nan,nan,3.070
1777026237079009325,622.598,0,-0.5556,1.7323,1.8192,107.784,nan,nan,nan,3.856
1777026237181081246,622.700,0,-0.5558,1.7322,1.8192,107.790,nan,nan,nan,1.318
1777026237279559565,622.799,0,-0.5559,1.7322,1.8192,107.792,nan,nan,nan,4.334
1777026237380365040,622.899,0,-0.5558,1.7322,1.8192,107.790,nan,nan,nan,2.700
1777026237480877722,623.000,0,-0.5558,1.7322,1.8192,107.790,nan,nan,nan,2.191
1777026237579309134,623.098,0,-0.5558,1.7322,1.8192,107.789,nan,nan,nan,2.921
1777026237683326532,623.202,0,-0.5558,1.7322,1.8192,107.789,nan,nan,nan,0.353
1777026237779607730,623.299,0,-0.5559,1.7322,1.8192,107.791,nan,nan,nan,4.228
1777026237879293830,623.398,0,-0.5558,1.7322,1.8192,107.790,nan,nan,nan,3.382
1777026237978890098,623.498,0,-0.5559,1.7322,1.8192,107.791,nan,nan,nan,3.914
1777026238079406817,623.599,0,-0.5558,1.7322,1.8192,107.789,nan,nan,nan,0.883
1777026238188378596,623.707,0,-0.5560,1.7322,1.8192,107.794,nan,nan,nan,4.062
1777026238279748579,623.799,0,-0.5556,1.7323,1.8192,107.784,nan,nan,nan,3.398
1777026238381775668,623.901,0,-0.5558,1.7322,1.8192,107.790,nan,nan,nan,2.537
1777026238484193622,624.003,0,-0.5557,1.7322,1.8192,107.787,nan,nan,nan,0.065
1777026238581817155,624.101,0,-0.5560,1.7322,1.8192,107.797,nan,nan,nan,2.017
1777026238678504682,624.198,0,-0.5558,1.7322,1.8192,107.790,nan,nan,nan,1.340
1777026238780655177,624.300,0,-0.5558,1.7322,1.8192,107.790,nan,nan,nan,3.283
1777026238879390067,624.398,0,-0.5558,1.7322,1.8192,107.789,nan,nan,nan,3.601
1777026238979417514,624.499,0,-0.5558,1.7322,1.8192,107.791,nan,nan,nan,3.275
1777026239080201563,624.599,0,-0.5558,1.7322,1.8192,107.789,nan,nan,nan,3.349
1777026239178834047,624.698,0,-0.5559,1.7322,1.8192,107.791,nan,nan,nan,1.642
1777026239278512758,624.798,0,-0.5558,1.7323,1.8192,107.788,nan,nan,nan,2.539
1777026239380023779,624.899,0,-0.5558,1.7322,1.8192,107.788,nan,nan,nan,2.200
1777026239479580177,624.999,0,-0.5558,1.7322,1.8192,107.791,nan,nan,nan,2.466
1777026239582068835,625.101,0,-0.5559,1.7322,1.8192,107.793,nan,nan,nan,2.973
1777026239680719985,625.200,0,-0.5558,1.7323,1.8192,107.788,nan,nan,nan,4.233
1777026239779910072,625.299,0,-0.5557,1.7323,1.8192,107.787,nan,nan,nan,3.147
1777026239881503574,625.401,0,-0.5558,1.7323,1.8192,107.788,nan,nan,nan,3.799
